open,low,high,close,change_amount,change_percent,gregorian_date,jalali_date,date
35895000.0,35883000.0,36267000.0,36147000.0,264000.0,0.74,2024/08/27,1403/06/06,2024-08-27
36137000.0,36137000.0,36403000.0,36320000.0,173000.0,0.48,2024/08/28,1403/06/07,2024-08-28
36338000.0,36172000.0,36417000.0,36244000.0,76000.0,0.21,2024/08/30,1403/06/09,2024-08-30
36287000.0,36262000.0,36763000.0,36754000.0,510000.0,1.41,2024/08/31,1403/06/10,2024-08-31
36745000.0,36396000.0,36745000.0,36433000.0,321000.0,0.88,2024/09/02,1403/06/12,2024-09-02
36440000.0,36368000.0,36518000.0,36454000.0,21000.0,0.06,2024/09/04,1403/06/14,2024-09-04
36472000.0,35957000.0,36472000.0,36038000.0,416000.0,1.15,2024/09/06,1403/06/16,2024-09-06
36029000.0,36004000.0,36257000.0,36066000.0,28000.0,0.08,2024/09/07,1403/06/17,2024-09-07
36075000.0,36050000.0,36378000.0,36292000.0,226000.0,0.63,2024/09/08,1403/06/18,2024-09-08
36297000.0,36246000.0,36523000.0,36523000.0,231000.0,0.64,2024/09/09,1403/06/19,2024-09-09
36488000.0,36488000.0,36701000.0,36629000.0,106000.0,0.29,2024/09/10,1403/06/20,2024-09-10
36625000.0,36472000.0,37296000.0,37063000.0,434000.0,1.18,2024/09/13,1403/06/23,2024-09-13
37033000.0,36793000.0,37130000.0,36895000.0,168000.0,0.46,2024/09/14,1403/06/24,2024-09-14
36911000.0,36848000.0,37109000.0,37093000.0,198000.0,0.54,2024/09/15,1403/06/25,2024-09-15
37112000.0,37077000.0,37527000.0,37331000.0,238000.0,0.64,2024/09/16,1403/06/26,2024-09-16
37333000.0,37273000.0,37506000.0,37313000.0,18000.0,0.05,2024/09/17,1403/06/27,2024-09-17
37310000.0,37246000.0,37504000.0,37382000.0,69000.0,0.18,2024/09/18,1403/06/28,2024-09-18
37398000.0,37398000.0,38111000.0,38054000.0,672000.0,1.8,2024/09/21,1403/06/31,2024-09-21
38058000.0,37989000.0,38548000.0,38497000.0,443000.0,1.16,2024/09/22,1403/07/01,2024-09-22
38511000.0,38501000.0,39164000.0,39072000.0,575000.0,1.49,2024/09/23,1403/07/02,2024-09-23
39049000.0,38691000.0,39106000.0,38781000.0,291000.0,0.75,2024/09/24,1403/07/03,2024-09-24
38769000.0,38769000.0,39259000.0,39051000.0,270000.0,0.7,2024/09/25,1403/07/04,2024-09-25
39056000.0,39056000.0,40621000.0,40261000.0,1210000.0,3.1,2024/09/27,1403/07/06,2024-09-27
40258000.0,39409000.0,40258000.0,39787000.0,474000.0,1.19,2024/09/28,1403/07/07,2024-09-28
39762000.0,39146000.0,39764000.0,39376000.0,411000.0,1.04,2024/09/29,1403/07/08,2024-09-29
39490000.0,39467000.0,40621000.0,40501000.0,1125000.0,2.86,2024/09/30,1403/07/09,2024-09-30
40505000.0,40018000.0,40953000.0,40785000.0,284000.0,0.7,2024/10/01,1403/07/10,2024-10-01
40630000.0,40609000.0,41094000.0,41050000.0,265000.0,0.65,2024/10/02,1403/07/11,2024-10-02
41046000.0,39928000.0,41046000.0,40930000.0,120000.0,0.29,2024/10/04,1403/07/13,2024-10-04
40750000.0,40743000.0,41489000.0,41410000.0,480000.0,1.17,2024/10/05,1403/07/14,2024-10-05
41383000.0,40836000.0,41383000.0,40999000.0,411000.0,1.0,2024/10/06,1403/07/15,2024-10-06
41004000.0,40277000.0,41004000.0,40346000.0,653000.0,1.62,2024/10/07,1403/07/16,2024-10-07
40332000.0,40284000.0,40803000.0,40674000.0,328000.0,0.81,2024/10/08,1403/07/17,2024-10-08
40688000.0,40667000.0,41057000.0,40928000.0,254000.0,0.62,2024/10/09,1403/07/18,2024-10-09
40935000.0,40311000.0,40935000.0,40365000.0,563000.0,1.39,2024/10/11,1403/07/20,2024-10-11
40355000.0,40355000.0,40942000.0,40819000.0,454000.0,1.12,2024/10/12,1403/07/21,2024-10-12
40824000.0,40824000.0,41464000.0,41078000.0,259000.0,0.63,2024/10/13,1403/07/22,2024-10-13
41064000.0,40824000.0,41110000.0,41050000.0,28000.0,0.07,2024/10/14,1403/07/23,2024-10-14
41018000.0,41018000.0,41752000.0,41625000.0,575000.0,1.4,2024/10/15,1403/07/24,2024-10-15
41634000.0,41560000.0,41937000.0,41794000.0,169000.0,0.41,2024/10/16,1403/07/25,2024-10-16
41803000.0,41803000.0,42639000.0,42535000.0,741000.0,1.77,2024/10/18,1403/07/27,2024-10-18
42537000.0,42468000.0,43500000.0,42759000.0,224000.0,0.53,2024/10/19,1403/07/28,2024-10-19
42775000.0,42738000.0,43479000.0,43255000.0,496000.0,1.16,2024/10/20,1403/07/29,2024-10-20
43241000.0,43241000.0,44370000.0,44368000.0,1113000.0,2.57,2024/10/21,1403/07/30,2024-10-21
44365000.0,44365000.0,45908000.0,45677000.0,1309000.0,2.95,2024/10/22,1403/08/01,2024-10-22
45656000.0,45557000.0,46046000.0,45970000.0,293000.0,0.64,2024/10/23,1403/08/02,2024-10-23
45977000.0,43518000.0,46646000.0,43768000.0,2202000.0,5.03,2024/10/25,1403/08/04,2024-10-25
43763000.0,43763000.0,44823000.0,44481000.0,713000.0,1.63,2024/10/26,1403/08/05,2024-10-26
44479000.0,44479000.0,45400000.0,45363000.0,882000.0,1.98,2024/10/27,1403/08/06,2024-10-27
45372000.0,45354000.0,46526000.0,46268000.0,905000.0,2.0,2024/10/28,1403/08/07,2024-10-28
46263000.0,46254000.0,47639000.0,47508000.0,1240000.0,2.68,2024/10/29,1403/08/08,2024-10-29
47542000.0,46083000.0,47542000.0,46127000.0,1381000.0,2.99,2024/10/30,1403/08/09,2024-10-30
46115000.0,45631000.0,46900000.0,46593000.0,466000.0,1.01,2024/11/01,1403/08/11,2024-11-01
46596000.0,46395000.0,47418000.0,46790000.0,197000.0,0.42,2024/11/02,1403/08/12,2024-11-02
46808000.0,45945000.0,46808000.0,46185000.0,605000.0,1.31,2024/11/03,1403/08/13,2024-11-03
46171000.0,45700000.0,46425000.0,46097000.0,88000.0,0.19,2024/11/04,1403/08/14,2024-11-04
46092000.0,45354000.0,47154000.0,45709000.0,388000.0,0.85,2024/11/05,1403/08/15,2024-11-05
45661000.0,45231000.0,45806000.0,45432000.0,277000.0,0.61,2024/11/06,1403/08/16,2024-11-06
45462000.0,45354000.0,45767000.0,45467000.0,35000.0,0.08,2024/11/08,1403/08/18,2024-11-08
45448000.0,44430000.0,45492000.0,44458000.0,1009000.0,2.27,2024/11/09,1403/08/19,2024-11-09
44442000.0,42359000.0,44451000.0,42463000.0,1995000.0,4.7,2024/11/10,1403/08/20,2024-11-10
42447000.0,42447000.0,43484000.0,43223000.0,760000.0,1.79,2024/11/11,1403/08/21,2024-11-11
43227000.0,43227000.0,44105000.0,43744000.0,521000.0,1.21,2024/11/12,1403/08/22,2024-11-12
43761000.0,42562000.0,43761000.0,42983000.0,761000.0,1.77,2024/11/13,1403/08/23,2024-11-13
42985000.0,42763000.0,43334000.0,42962000.0,21000.0,0.05,2024/11/15,1403/08/25,2024-11-15
42953000.0,42768000.0,43297000.0,42872000.0,90000.0,0.21,2024/11/16,1403/08/26,2024-11-16
42888000.0,42883000.0,43643000.0,43569000.0,697000.0,1.63,2024/11/17,1403/08/27,2024-11-17
43583000.0,43474000.0,44670000.0,44361000.0,792000.0,1.82,2024/11/18,1403/08/28,2024-11-18
44426000.0,44407000.0,45261000.0,44950000.0,589000.0,1.33,2024/11/19,1403/08/29,2024-11-19
44940000.0,44940000.0,45451000.0,45197000.0,247000.0,0.55,2024/11/20,1403/08/30,2024-11-20
45199000.0,45199000.0,47053000.0,46605000.0,1408000.0,3.12,2024/11/22,1403/09/02,2024-11-22
46614000.0,45123000.0,46780000.0,45677000.0,928000.0,2.03,2024/11/23,1403/09/03,2024-11-23
45663000.0,44631000.0,45705000.0,44735000.0,942000.0,2.11,2024/11/24,1403/09/04,2024-11-24
44739000.0,44389000.0,45072000.0,44703000.0,32000.0,0.07,2024/11/25,1403/09/05,2024-11-25
44693000.0,44679000.0,45261000.0,45111000.0,408000.0,0.91,2024/11/26,1403/09/06,2024-11-26
45109000.0,44987000.0,45651000.0,45631000.0,520000.0,1.15,2024/11/27,1403/09/07,2024-11-27
45617000.0,45617000.0,46519000.0,45795000.0,164000.0,0.36,2024/11/29,1403/09/09,2024-11-29
45758000.0,45400000.0,46139000.0,45649000.0,146000.0,0.32,2024/11/30,1403/09/10,2024-11-30
45651000.0,45587000.0,45998000.0,45919000.0,270000.0,0.59,2024/12/01,1403/09/11,2024-12-01
45898000.0,45861000.0,46483000.0,46217000.0,298000.0,0.65,2024/12/02,1403/09/12,2024-12-02
46212000.0,46212000.0,46937000.0,46866000.0,649000.0,1.4,2024/12/03,1403/09/13,2024-12-03
46861000.0,45681000.0,46861000.0,46150000.0,716000.0,1.55,2024/12/06,1403/09/16,2024-12-06
46145000.0,46081000.0,46877000.0,46579000.0,429000.0,0.93,2024/12/07,1403/09/17,2024-12-07
46577000.0,46577000.0,47201000.0,46942000.0,363000.0,0.78,2024/12/08,1403/09/18,2024-12-08
46940000.0,46930000.0,47579000.0,47579000.0,637000.0,1.36,2024/12/09,1403/09/19,2024-12-09
47572000.0,47572000.0,48678000.0,48613000.0,1034000.0,2.17,2024/12/10,1403/09/20,2024-12-10
48632000.0,48124000.0,48706000.0,48182000.0,431000.0,0.89,2024/12/11,1403/09/21,2024-12-11
48191000.0,48140000.0,48948000.0,48676000.0,494000.0,1.03,2024/12/13,1403/09/23,2024-12-13
48683000.0,48371000.0,48872000.0,48535000.0,141000.0,0.29,2024/12/14,1403/09/24,2024-12-14
48463000.0,48463000.0,49581000.0,49417000.0,882000.0,1.82,2024/12/15,1403/09/25,2024-12-15
49431000.0,49084000.0,49795000.0,49124000.0,293000.0,0.6,2024/12/16,1403/09/26,2024-12-16
49105000.0,49105000.0,49879000.0,49694000.0,570000.0,1.16,2024/12/17,1403/09/27,2024-12-17
49673000.0,48574000.0,49724000.0,48710000.0,984000.0,2.02,2024/12/18,1403/09/28,2024-12-18
48715000.0,48632000.0,49170000.0,48918000.0,208000.0,0.43,2024/12/20,1403/09/30,2024-12-20
48902000.0,48362000.0,49103000.0,49071000.0,153000.0,0.31,2024/12/21,1403/10/01,2024-12-21
49075000.0,49024000.0,50223000.0,49872000.0,801000.0,1.63,2024/12/22,1403/10/02,2024-12-22
49890000.0,49885000.0,50673000.0,50493000.0,621000.0,1.25,2024/12/23,1403/10/03,2024-12-23
50490000.0,49918000.0,50894000.0,50777000.0,284000.0,0.56,2024/12/24,1403/10/04,2024-12-24
50763000.0,50629000.0,51495000.0,51432000.0,655000.0,1.29,2024/12/25,1403/10/05,2024-12-25
51421000.0,51421000.0,52649000.0,52630000.0,1198000.0,2.33,2024/12/27,1403/10/07,2024-12-27
52621000.0,51190000.0,52972000.0,51612000.0,1018000.0,1.97,2024/12/28,1403/10/08,2024-12-28
51629000.0,51007000.0,52425000.0,52305000.0,693000.0,1.34,2024/12/29,1403/10/09,2024-12-29
52298000.0,51956000.0,52621000.0,52413000.0,108000.0,0.21,2024/12/30,1403/10/10,2024-12-30
52430000.0,51945000.0,52430000.0,52185000.0,228000.0,0.44,2024/12/31,1403/10/11,2024-12-31
52169000.0,51931000.0,52326000.0,51956000.0,229000.0,0.44,2025/01/01,1403/10/12,2025-01-01
51982000.0,51098000.0,51982000.0,51564000.0,392000.0,0.76,2025/01/03,1403/10/14,2025-01-03
51596000.0,51195000.0,51795000.0,51206000.0,358000.0,0.7,2025/01/04,1403/10/15,2025-01-04
51213000.0,50860000.0,51308000.0,51174000.0,32000.0,0.06,2025/01/05,1403/10/16,2025-01-05
51169000.0,51169000.0,52510000.0,52240000.0,1066000.0,2.08,2025/01/06,1403/10/17,2025-01-06
52247000.0,52007000.0,52730000.0,52718000.0,478000.0,0.92,2025/01/07,1403/10/18,2025-01-07
52732000.0,52617000.0,52944000.0,52850000.0,132000.0,0.25,2025/01/08,1403/10/19,2025-01-08
52831000.0,52831000.0,53801000.0,53535000.0,685000.0,1.3,2025/01/10,1403/10/21,2025-01-10
53524000.0,52790000.0,53549000.0,52834000.0,701000.0,1.33,2025/01/11,1403/10/22,2025-01-11
52836000.0,52836000.0,53538000.0,53284000.0,450000.0,0.85,2025/01/12,1403/10/23,2025-01-12
52762000.0,52536000.0,52931000.0,52587000.0,697000.0,1.33,2025/01/14,1403/10/25,2025-01-14
52582000.0,51970000.0,52582000.0,52298000.0,289000.0,0.55,2025/01/15,1403/10/26,2025-01-15
52356000.0,51751000.0,52790000.0,52538000.0,240000.0,0.46,2025/01/17,1403/10/28,2025-01-17
52543000.0,52330000.0,52940000.0,52478000.0,60000.0,0.11,2025/01/18,1403/10/29,2025-01-18
52492000.0,52356000.0,53141000.0,52797000.0,319000.0,0.61,2025/01/19,1403/10/30,2025-01-19
52801000.0,52663000.0,54210000.0,54117000.0,1320000.0,2.5,2025/01/20,1403/11/01,2025-01-20
54466000.0,54445000.0,54907000.0,54824000.0,707000.0,1.31,2025/01/21,1403/11/02,2025-01-21
54828000.0,54828000.0,55399000.0,55163000.0,339000.0,0.62,2025/01/22,1403/11/03,2025-01-22
55182000.0,55182000.0,55819000.0,55586000.0,423000.0,0.77,2025/01/24,1403/11/05,2025-01-24
55579000.0,55579000.0,56165000.0,56103000.0,517000.0,0.93,2025/01/25,1403/11/06,2025-01-25
56084000.0,55493000.0,56391000.0,55990000.0,113000.0,0.2,2025/01/26,1403/11/07,2025-01-26
55987000.0,55135000.0,56130000.0,55345000.0,645000.0,1.17,2025/01/28,1403/11/09,2025-01-28
55357000.0,55214000.0,55980000.0,55828000.0,483000.0,0.87,2025/01/29,1403/11/10,2025-01-29
55833000.0,55833000.0,56927000.0,56763000.0,935000.0,1.67,2025/01/31,1403/11/12,2025-01-31
56474000.0,56324000.0,56892000.0,56645000.0,118000.0,0.21,2025/02/01,1403/11/13,2025-02-01
56634000.0,56532000.0,57098000.0,57045000.0,400000.0,0.71,2025/02/02,1403/11/14,2025-02-02
57042000.0,56945000.0,57751000.0,57712000.0,667000.0,1.17,2025/02/03,1403/11/15,2025-02-03
57730000.0,57730000.0,59305000.0,59023000.0,1311000.0,2.27,2025/02/04,1403/11/16,2025-02-04
59025000.0,58989000.0,59697000.0,59642000.0,619000.0,1.05,2025/02/05,1403/11/17,2025-02-05
59651000.0,59651000.0,64615000.0,63273000.0,3631000.0,6.09,2025/02/07,1403/11/19,2025-02-07
63285000.0,63285000.0,66201000.0,66201000.0,2928000.0,4.63,2025/02/08,1403/11/20,2025-02-08
66185000.0,62717000.0,66277000.0,63948000.0,2253000.0,3.52,2025/02/10,1403/11/22,2025-02-10
63957000.0,62609000.0,64146000.0,63827000.0,121000.0,0.19,2025/02/11,1403/11/23,2025-02-11
63851000.0,63710000.0,65633000.0,65504000.0,1677000.0,2.63,2025/02/12,1403/11/24,2025-02-12
65506000.0,64472000.0,66436000.0,65430000.0,74000.0,0.11,2025/02/14,1403/11/26,2025-02-14
65079000.0,65053000.0,65462000.0,65090000.0,340000.0,0.52,2025/02/15,1403/11/27,2025-02-15
65111000.0,64735000.0,65116000.0,64735000.0,355000.0,0.55,2025/02/16,1403/11/28,2025-02-16
64769000.0,64735000.0,66145000.0,65822000.0,1087000.0,1.68,2025/02/17,1403/11/29,2025-02-17
65815000.0,65808000.0,68112000.0,67565000.0,1743000.0,2.65,2025/02/18,1403/11/30,2025-02-18
67581000.0,67563000.0,69735000.0,69034000.0,1469000.0,2.17,2025/02/19,1403/12/01,2025-02-19
68509000.0,67471000.0,70093000.0,67923000.0,1111000.0,1.64,2025/02/21,1403/12/03,2025-02-21
67925000.0,66065000.0,68002000.0,67415000.0,508000.0,0.75,2025/02/22,1403/12/04,2025-02-22
67420000.0,66547000.0,67925000.0,66568000.0,847000.0,1.27,2025/02/23,1403/12/05,2025-02-23
66556000.0,65531000.0,66591000.0,65806000.0,762000.0,1.16,2025/02/24,1403/12/06,2025-02-24
67334000.0,66785000.0,67655000.0,67184000.0,1378000.0,2.09,2025/02/25,1403/12/07,2025-02-25
67187000.0,66178000.0,67187000.0,66300000.0,884000.0,1.33,2025/02/26,1403/12/08,2025-02-26
64492000.0,63908000.0,65284000.0,64358000.0,1942000.0,3.02,2025/02/28,1403/12/10,2025-02-28
64375000.0,64061000.0,65808000.0,65111000.0,753000.0,1.17,2025/03/01,1403/12/11,2025-03-01
64640000.0,63338000.0,64952000.0,63774000.0,1337000.0,2.1,2025/03/02,1403/12/12,2025-03-02
63777000.0,63777000.0,65300000.0,64354000.0,580000.0,0.91,2025/03/03,1403/12/13,2025-03-03
64495000.0,63687000.0,64631000.0,63915000.0,439000.0,0.69,2025/03/04,1403/12/14,2025-03-04
63911000.0,62786000.0,64236000.0,63786000.0,129000.0,0.2,2025/03/05,1403/12/15,2025-03-05
66159000.0,65409000.0,67129000.0,66358000.0,2572000.0,4.03,2025/03/07,1403/12/17,2025-03-07
68422000.0,64735000.0,69839000.0,67182000.0,824000.0,1.24,2025/03/08,1403/12/18,2025-03-08
67212000.0,66704000.0,69010000.0,67341000.0,159000.0,0.24,2025/03/09,1403/12/19,2025-03-09
67355000.0,66353000.0,67817000.0,66746000.0,595000.0,0.89,2025/03/10,1403/12/20,2025-03-10
66658000.0,66639000.0,68253000.0,67258000.0,512000.0,0.77,2025/03/11,1403/12/21,2025-03-11
67263000.0,67263000.0,68671000.0,68110000.0,852000.0,1.27,2025/03/12,1403/12/22,2025-03-12
68117000.0,67653000.0,68763000.0,68713000.0,603000.0,0.89,2025/03/14,1403/12/24,2025-03-14
68708000.0,68477000.0,73935000.0,73794000.0,5081000.0,7.39,2025/03/15,1403/12/25,2025-03-15
73771000.0,73771000.0,76982000.0,76978000.0,3184000.0,4.31,2025/03/16,1403/12/26,2025-03-16
76982000.0,76982000.0,81992000.0,81094000.0,4116000.0,5.35,2025/03/17,1403/12/27,2025-03-17
81112000.0,77986000.0,81112000.0,79388000.0,1706000.0,2.15,2025/03/24,1404/01/04,2025-03-24
79381000.0,78568000.0,80524000.0,79949000.0,561000.0,0.71,2025/03/25,1404/01/05,2025-03-25
79951000.0,79951000.0,81507000.0,81142000.0,1193000.0,1.49,2025/03/26,1404/01/06,2025-03-26
81147000.0,81147000.0,83608000.0,82814000.0,1672000.0,2.06,2025/03/28,1404/01/08,2025-03-28
82821000.0,81066000.0,82821000.0,81817000.0,997000.0,1.22,2025/03/29,1404/01/09,2025-03-29
81853000.0,81853000.0,83006000.0,82382000.0,565000.0,0.69,2025/04/02,1404/01/13,2025-04-02
82461000.0,77026000.0,82461000.0,77105000.0,5277000.0,6.84,2025/04/04,1404/01/15,2025-04-04
77218000.0,77218000.0,80166000.0,79863000.0,2758000.0,3.58,2025/04/05,1404/01/16,2025-04-05
79836000.0,78148000.0,80445000.0,78236000.0,1627000.0,2.08,2025/04/06,1404/01/17,2025-04-06
78243000.0,72273000.0,78243000.0,73644000.0,4592000.0,6.24,2025/04/07,1404/01/18,2025-04-07
73725000.0,73725000.0,75710000.0,75431000.0,1787000.0,2.43,2025/04/08,1404/01/19,2025-04-08
75422000.0,75422000.0,77329000.0,76398000.0,967000.0,1.28,2025/04/09,1404/01/20,2025-04-09
76373000.0,73607000.0,76373000.0,73782000.0,2616000.0,3.55,2025/04/11,1404/01/22,2025-04-11
73762000.0,65580000.0,73762000.0,66432000.0,7350000.0,11.06,2025/04/12,1404/01/23,2025-04-12
66231000.0,66231000.0,68828000.0,67579000.0,1147000.0,1.73,2025/04/13,1404/01/24,2025-04-13
70354000.0,66607000.0,71229000.0,67332000.0,247000.0,0.37,2025/04/14,1404/01/25,2025-04-14
67443000.0,67443000.0,70446000.0,69754000.0,2422000.0,3.6,2025/04/15,1404/01/26,2025-04-15
69749000.0,68364000.0,69749000.0,68710000.0,1044000.0,1.52,2025/04/16,1404/01/27,2025-04-16
